MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo
23591613,316003657,2015-01-31 23:01:08,48.4148,-123.38592,0.0,0.0,511.0,SEASPAN FOAM,,,1025.0,under way using engine,17.68,6.1,2.44,
24360577,316013711,2015-01-31 23:01:04,48.43975,-123.44743000000001,0.0,-127.5,292.0,CFAV GLENDYNE,,CGNF,,under way using engine,29.0,0.0,0.0,
23609436,366825190,2015-01-31 23:01:02,48.14054,-123.42566000000001,0.0,-112.1,295.0,PUGET SOUND,,WCZ5670,,reserved for future use (9),22.62,6.0,0.0,50.0
23591999,234270000,2015-01-31 23:01:02,48.41467,-123.388,0.1,-100.6,84.0,WAVE VENTURE,IMO8027810,MZDO7,1005.0,moored,141.5,19.41,6.1,70.0
23607175,367001670,2015-01-31 23:01:00,48.125479999999996,-123.4522,0.0,-161.7,511.0,VULCAN,,WB4266,1025.0,under way using engine,21.98,5.5,0.0,52.0
23595818,366824910,2015-01-31 23:00:58,48.14007,-123.42447,8.0,-78.5,323.0,JUAN DE FUCA,,WDA5852,1001.0,undefined,22.65,6.0,0.0,90.0
23596227,372883000,2015-01-31 23:00:57,48.391220000000004,-123.22122,12.9,65.0,60.0,AMIS DOLPHIN,IMO9636371,HOJD,1004.0,under way using engine,199.98,32.26,12.82,
24362838,316005724,2015-01-31 23:00:57,48.41471,-123.38552,0.0,165.7,511.0,CHARLES H CATES IV,,,1025.0,under way using engine,14.23,5.36,1.71,52.0
23649768,316011773,2015-01-31 23:00:55,48.43506,-123.43961000000002,2.7,90.0,97.0,HMCS GRIZZLY,,CGCA,1018.0,under way using engine,0.0,0.0,0.0,
23594936,316011515,2015-01-31 23:00:49,48.43311,-123.43378,0.0,-163.8,164.0,HMCS WOLF,,CGBP,1018.0,moored,0.0,0.0,0.0,35.0
23622388,316116000,2015-01-31 23:00:45,48.43657,-123.42445,0.0,-95.3,84.0,CCGS W E RICKER,IMO7809364,CG2965,1020.0,moored,58.0,9.53,3.85,51.0
23649955,316005175,2015-01-31 23:00:38,48.41458,-123.38656999999999,0.0,-122.5,511.0,PACIFIC PILOT TWO,,CG2436,,under way using engine,18.78,5.06,2.29,0.0
23621292,352910000,2015-01-31 23:00:38,48.1678,-123.39927,10.4,-79.6,336.0,LEO FOREST,IMO9166211,3FPH8,70.0,under way using engine,177.0,29.0,6.4,70.0
23604376,311037800,2015-01-31 23:00:32,48.42246,-123.37352,0.0,55.1,141.0,VICTORIA CLIPPER IV,IMO9059999,C6YL9,1012.0,moored,40.0,10.1,2.4,60.0
23613123,316010312,2015-01-31 23:00:31,48.380140000000004,-123.51088,0.1,164.5,511.0,RAMPART,,CFK9385,1019.0,,0.0,0.0,0.0,
23609663,316002500,2015-01-31 23:00:26,48.43108,-123.37593000000001,0.0,-169.3,266.0,ORCA CHIEF,IMO9165499,CFL9619,1001.0,undefined,34.52,9.5,5.06,
23618132,368452000,2015-01-31 23:00:24,48.15883,-123.28668,6.1,-154.5,511.0,RAJAH LAUT,,WDF9143,1019.0,,14.33,0.0,0.0,
23578059,369272000,2015-01-31 23:00:23,48.12508,-123.44131999999999,0.0,-163.8,511.0,POLAR DISCOVERY,IMO9206114,WACW,1024.0,moored,272.69,46.2,17.52,80.0
23577510,211378360,2015-01-31 23:00:09,48.1331,-123.4346,0.6,102.4,273.0,HANJIN OTTAWA,IMO9200718,DANM,1004.0,at anchor,278.08,40.3,14.0,79.0
23577877,367565030,2015-01-31 23:00:08,48.122820000000004,-123.44367,0.1,122.7,511.0,WAVE WALKER,,WDG7216,1019.0,,19.81,0.0,0.0,
23647855,371782000,2015-01-31 23:00:07,48.40077,-123.18942,10.8,54.0,42.0,SILVER HAGUE,IMO9683386,3FPW8,1024.0,under way using engine,183.0,32.21,13.26,
23592816,316013431,2015-01-31 23:00:07,48.41466,-123.38626000000001,0.0,-117.3,246.0,PACIFIC SCOUT,,,,undefined,19.0,6.06,2.88,50.0
23608690,316003537,2015-01-31 23:00:02,48.37383,-123.71911000000001,0.0,-180.5,511.0,VIKING QUEEN,,VG4675,1001.0,,15.24,4.88,2.16,
